name,timestamp,emg1,emg2,emg3,label
bryan,23719,0.0,0.0,0.0,Rest
bryan,23769,0.0,0.0,0.0,Rest
bryan,23819,0.0,0.0,0.0,Rest
bryan,23869,0.0,0.0,0.0,Rest
bryan,23919,0.0,0.0,0.0,Rest
bryan,23969,0.0,0.0,0.0,Rest
bryan,24019,0.0,0.0,0.0,Rest
bryan,24069,0.0,0.0,0.0,Rest
bryan,24119,0.0,0.0,0.0,Rest
bryan,24169,0.0,0.0,0.0,Rest
bryan,24219,0.0,0.0,0.0,Rest
bryan,24269,0.0,0.0,0.0,Rest
bryan,24319,0.0,0.0,0.0,Rest
bryan,24369,0.0,0.0,0.0,Rest
bryan,24419,0.0,0.0,0.0,Rest
bryan,24469,0.0,0.0,0.0,Rest
bryan,24519,0.0,0.0,0.0,Rest
bryan,24569,0.0,0.0,0.0,Rest
bryan,24619,0.0,0.0,0.0,Rest
bryan,24669,0.0,0.0,0.0,Rest
bryan,24719,0.0,0.0,0.0,Rest
bryan,24769,0.0,0.0,0.0,Rest
bryan,24819,0.0,0.0,0.0,Rest
bryan,24869,0.0,0.0,0.0,Rest
bryan,24919,0.0,0.0,0.0,Rest
bryan,24969,0.0,0.0,0.0,Rest
bryan,25019,0.0,0.0,0.0,Rest
bryan,25069,0.0,0.0,0.0,Rest
bryan,25119,0.0,0.0,0.0,Rest
bryan,25169,0.0,0.0,0.0,Rest
bryan,25219,0.0,0.0,0.0,Rest
bryan,25269,0.0,0.0,0.0,Rest
bryan,25319,0.0,0.0,0.0,Rest
bryan,25369,0.0,0.0,0.0,Rest
bryan,25419,0.0,0.0,0.0,Rest
bryan,25469,0.0,0.0,0.0,Rest
bryan,25519,0.0,0.0,0.0,Rest
bryan,25569,0.0,0.0,0.0,Rest
bryan,25619,0.0,0.0,0.0,Rest
bryan,25669,0.0,0.0,0.0,Rest
bryan,25719,0.0,0.0,0.0,Rest
bryan,25769,0.0,0.0,0.0,Rest
bryan,25819,0.0,0.0,0.0,Rest
bryan,25869,0.0,0.0,0.0,Rest
bryan,25919,0.0,0.0,0.0,Rest
bryan,25969,0.0,0.0,0.0,Rest
bryan,26019,0.0,0.0,0.0,Rest
bryan,26069,0.0,0.0,0.0,Rest
bryan,26119,0.0,0.0,0.0,Rest
bryan,26169,0.0,0.0,0.0,Rest
bryan,26219,0.0,0.0,0.0,Rest
bryan,26269,0.0,0.0,0.0,Rest
bryan,26319,0.0,0.0,0.0,Rest
bryan,26369,0.0,0.0,0.0,Rest
bryan,26419,0.0,0.0,0.0,Rest
bryan,26469,0.0,0.0,0.0,Rest
bryan,26519,0.0,0.0,0.0,Rest
bryan,26569,0.0,0.0,0.0,Rest
bryan,26619,0.0,0.0,0.0,Rest
bryan,26669,0.0,0.0,0.0,Rest
bryan,26719,0.0,0.0,0.0,Rest
bryan,26769,0.0,0.0,0.0,Rest
bryan,26819,0.0,0.0,0.0,Rest
